transaction_id,product_id,transaction_quantity,price_per_unit
102539,29,1,2.5
102540,35,1,3.1
102541,45,1,3.0
102542,24,2,3.0
102543,40,2,3.75
102543,65,1,0.8
102544,48,1,2.5
102545,50,1,2.5
102546,60,1,3.75
102547,32,1,3.0
102548,55,1,4.0
102549,60,1,3.75
102550,25,1,2.2
102550,18,1,10.95
102551,29,2,2.5
102552,22,2,2.0
102552,77,1,3.0
102553,22,2,2.0
102554,32,2,3.0
102555,24,1,3.0
102556,24,1,3.0
102556,76,1,3.5
102557,31,2,2.2
102557,72,1,3.25
102558,51,2,3.0
102558,79,1,3.75
102559,44,1,2.5
102559,73,1,3.75
102560,29,2,2.5
102561,23,1,2.5
102562,46,2,2.5
102563,55,2,4.0
102564,60,1,3.75
102565,45,1,3.0
102566,42,2,2.5
102567,28,2,2.0
102568,35,1,3.1
102569,28,1,2.0
102570,32,1,3.0
102571,57,2,3.1
102572,29,2,2.5
102573,32,1,3.0
102574,43,2,3.0
102575,59,1,4.5
102576,34,1,2.45
102577,24,2,3.0
102578,59,1,4.5
102579,29,1,2.5
102580,32,2,3.0
102580,76,1,3.5
102581,33,1,3.5
102582,54,1,2.5
102583,53,1,3.0
102584,51,2,3.0
102585,43,2,3.0
102586,56,1,2.55
102587,35,2,3.1
102587,77,1,3.0
102588,61,1,4.75
102588,76,1,3.5
102589,24,2,3.0
102590,23,1,2.5
102591,46,2,2.5
102592,31,2,2.2
102593,41,2,4.25
102594,47,1,3.0
102595,54,2,2.5
102596,60,2,3.75
102597,61,2,4.75
102598,25,1,2.2
102598,70,1,3.25
102599,59,1,4.5
102600,28,1,2.0
102601,59,1,4.5
102602,22,1,2.0
102603,43,1,3.0
102604,30,2,3.0
102605,53,1,3.0
102606,46,2,2.5
102607,59,2,4.5
102608,48,2,2.5
102609,32,1,3.0
102610,42,2,2.5
102611,46,1,2.5
102612,52,2,2.5
102612,76,1,3.5
102613,49,2,3.0
102613,17,1,9.5
102614,37,1,3.0
102615,87,1,2.1
102615,72,1,3.25
102616,46,2,2.5
102617,42,2,2.5
102618,49,1,3.0
102619,25,1,2.2
102620,32,1,3.0
102621,42,2,2.5
102622,87,1,2.1
102622,72,1,3.25
102623,37,2,3.0
102623,84,1,0.8
102624,54,2,2.5
102625,51,1,3.0
102626,50,2,2.5
102627,34,1,2.45
102628,48,2,2.5
102629,49,1,3.0
102629,20,1,7.6
102630,32,1,3.0
102631,44,1,2.5
102632,38,1,3.75
102632,70,1,3.25
102633,41,2,4.25
102633,63,2,0.8
102634,39,2,4.25
102634,84,2,0.8
102635,29,1,2.5
102635,73,1,3.75
102636,51,1,3.0
102637,34,1,2.45
102637,79,1,3.75
102638,39,2,4.25
102638,84,2,0.8
102639,57,1,3.1
102640,58,2,3.5
102641,53,1,3.0
102642,53,1,3.0
102643,43,1,3.0
102644,26,2,3.0
102645,54,1,2.5
102646,55,1,4.0
102647,42,1,2.5
102648,30,2,3.0
102649,26,2,3.0
102649,11,1,8.95
102650,59,2,4.5
102651,56,1,2.55
102652,30,1,3.0
102653,60,1,3.75
102653,69,1,3.25
102654,38,1,3.75
102654,63,1,0.8
102655,26,2,3.0
102655,73,1,3.75
102656,59,1,4.5
102656,21,1,13.33
102657,59,2,4.5
102657,70,1,3.25
102658,49,1,3.0
102659,87,2,3.0
102660,36,1,3.75
102661,38,1,3.75
102661,75,1,3.5
102662,45,2,3.0
102662,72,1,3.25
102663,25,2,2.2
102664,44,2,2.5
102665,22,2,2.0
102666,59,1,4.5
102667,48,1,2.5
102668,26,1,3.0
102669,43,2,3.0
102670,41,1,4.25
102671,87,2,3.0
102672,39,2,4.25
102672,64,1,0.8
102673,32,1,3.0
102674,27,1,3.5
102675,33,2,3.5
102675,76,1,3.5
102676,45,2,3.0
102677,50,1,2.5
102677,71,1,3.75
102678,54,1,2.5
102679,53,1,3.0
102680,26,1,3.0
102681,58,2,3.5
102682,48,1,2.5
102683,33,2,3.5
102684,47,1,3.0
102684,76,1,3.5
102685,61,1,4.75
102686,61,2,4.75
102687,47,1,3.0
102688,29,1,2.5
102689,87,1,3.0
102690,24,2,3.0
102691,45,1,3.0
102691,77,1,3.0
102692,54,2,2.5
102693,27,1,3.5
102693,71,1,3.75
102694,22,1,2.0
102695,52,1,2.5
102696,28,2,2.0
102696,69,1,3.25
102696,81,1,28.0
102697,45,2,3.0
102698,39,2,4.25
102698,73,1,3.75
102699,28,1,2.0
102700,60,2,3.75
102701,46,1,2.5
102702,39,1,4.25
102703,55,1,4.0
102704,52,1,2.5
102705,37,1,3.0
102705,64,2,0.8
102706,56,1,2.55
102706,83,1,14.0
102707,42,1,2.5
102708,60,1,3.75
102708,69,1,3.25
102709,41,2,4.25
102709,84,2,0.8
102710,30,1,3.0
102711,31,2,2.2
102712,37,2,3.0
102713,36,1,3.75
102714,59,1,4.5
102715,54,1,2.5
102716,50,2,2.5
102717,48,1,2.5
102718,60,1,3.75
102718,9,1,22.5
102719,57,1,3.1
102720,29,1,2.5
102721,51,2,3.0
102722,33,1,3.5
102723,24,2,3.0
102724,55,1,4.0
102725,24,1,3.0
102726,43,1,3.0
102727,23,1,2.5
102728,26,1,3.0
102729,60,1,3.75
102730,34,2,2.45
102731,30,2,3.0
102732,52,2,2.5
102733,58,1,3.5
102734,36,1,3.75
102735,46,1,2.5
102735,73,1,3.75
102735,13,1,8.95
102736,60,2,3.75
102737,25,2,2.2
102738,29,1,2.5
102739,37,1,3.0
102739,63,2,0.8
102740,52,1,2.5
102740,74,1,3.5
102741,52,1,2.5
102742,54,1,2.5
102743,57,1,3.1
102744,29,2,2.5
102745,48,1,2.5
102746,46,1,2.5
102747,56,2,2.55
102748,60,1,3.75
102749,51,1,3.0
102749,14,1,8.95
102750,60,1,3.75
102751,26,1,3.0
102752,57,2,3.1
102753,37,1,3.0
102753,65,1,0.8
102754,28,1,2.0
102755,45,2,3.0
102756,38,1,3.75
102756,65,2,0.8
102756,79,1,3.75
102757,34,2,2.45
102758,47,2,3.0
102759,30,1,3.0
102760,30,1,3.0
102761,39,1,4.25
102761,64,2,0.8
102762,55,2,4.0
102762,77,1,3.0
102763,47,1,3.0
102764,58,1,3.5
102764,72,1,3.25
102765,27,1,3.5
102766,30,1,3.0
102767,34,2,2.45
102768,28,1,2.0
102769,57,2,3.1
102770,49,2,3.0
102771,31,2,2.2
102771,76,1,3.5
102772,54,2,2.5
102773,46,1,2.5
102774,26,1,3.0
102775,41,1,4.25
102775,16,1,8.95
102776,22,2,2.0
102777,46,2,2.5
102778,60,2,3.75
102779,40,1,3.75
102779,84,2,0.8
102780,36,2,3.75
102781,27,2,3.5
102782,34,1,2.45
102783,47,1,3.0
102784,43,2,3.0
102784,79,1,3.75
102785,27,1,3.5
102786,24,1,3.0
102787,37,1,3.0
102787,65,2,0.8
102788,87,1,2.1
102788,72,1,3.25
102789,35,2,3.1
102790,46,1,2.5
102791,61,2,4.75
102792,56,2,2.55
102793,87,2,3.0
102794,28,1,2.0
102795,35,1,3.1
102796,45,2,3.0
102797,40,1,3.75
102798,51,2,3.0
102799,57,1,3.1
102800,60,1,3.75
102801,22,2,2.0
102802,41,2,4.25
102802,65,2,0.8
102803,29,1,2.5
102803,77,1,3.0
102804,48,1,2.5
102805,36,2,3.75
102806,58,1,3.5
102807,87,1,3.0
102808,58,2,3.5
102809,58,2,3.5
102809,75,1,3.5
102810,27,2,3.5
102811,38,2,3.75
102812,32,1,3.0
102813,38,1,3.75
102813,84,2,0.8
102814,26,1,3.0
102815,30,1,3.0
102815,70,1,3.25
102816,47,1,3.0
102817,31,1,2.2
102818,35,2,3.1
102818,74,1,3.5
102818,81,1,28.0
102819,57,2,3.1
102819,1,1,18.0
102820,59,2,4.5
102820,75,1,3.5
102821,44,2,2.5
102822,61,1,4.75
102823,57,1,3.1
102823,82,1,12.0
102824,48,2,2.5
102825,35,1,3.1
102826,48,1,2.5
102826,72,1,3.25
102827,30,1,3.0
102828,36,2,3.75
102829,39,1,4.25
102829,84,1,0.8
102830,51,1,3.0
102831,24,1,3.0
102832,42,2,2.5
102833,46,1,2.5
102834,47,1,3.0
102835,22,2,2.0
102835,74,1,3.5
102836,22,1,2.0
102837,46,2,2.5
102838,45,2,3.0
102839,59,2,4.5
102840,32,1,3.0
102841,55,2,4.0
102841,73,1,3.75
102842,47,2,3.0
102843,54,1,2.5
102844,28,1,2.0
102845,37,2,3.0
102845,69,1,3.25
102846,61,1,4.75
102847,23,1,2.5
102848,31,2,2.2
102848,69,1,3.25
102849,53,1,3.0
102850,27,1,3.5
102851,22,1,2.0
102852,41,1,4.25
102853,58,2,3.5
102854,28,2,2.0
102855,40,2,3.75
102855,72,1,3.25
102856,61,2,4.75
102857,55,1,4.0
102858,87,1,2.1
102858,72,1,3.25
102859,40,2,3.75
102859,64,1,0.8
102860,50,1,2.5
102861,35,2,3.1
102862,59,1,4.5
102863,39,1,4.25
102863,76,1,3.5
102864,31,1,2.2
102865,34,2,2.45
102866,57,1,3.1
102867,38,1,3.75
102868,61,1,4.75
102868,8,1,45.0
102869,87,2,3.0
102870,54,1,2.5
102871,30,2,3.0
102871,74,1,3.5
102872,35,2,3.1
102872,6,1,21.0
102873,47,1,3.0
102873,77,1,3.0
102874,44,2,2.5
102874,4,1,20.45
102875,33,2,3.5
102876,46,2,2.5
102877,48,1,2.5
102878,61,1,4.75
102879,29,1,2.5
102880,30,2,3.0
102881,29,2,2.5
102882,42,2,2.5
102883,41,1,4.25
102884,44,1,2.5
102885,52,1,2.5
102885,71,1,3.75
102886,29,2,2.5
102887,71,1,3.75
102888,38,1,3.75
102888,64,1,0.8
102889,37,1,3.0
102889,84,2,0.8
102890,36,2,3.75
102891,60,2,3.75
102892,22,1,2.0
102893,48,1,2.5
102894,35,1,3.1
102895,22,1,2.0
102895,18,1,10.95
102896,51,2,3.0
102897,42,2,2.5
102898,42,2,2.5
102899,53,1,3.0
102900,51,2,3.0
102901,33,1,3.5
102902,51,2,3.0
102903,39,2,4.25
102903,84,1,0.8
102904,38,2,3.75
102905,25,1,2.2
102906,58,2,3.5
102907,28,1,2.0
102907,77,1,3.0
102908,26,2,3.0
102908,77,1,3.0
102908,83,1,14.0
102909,50,1,2.5
102910,54,2,2.5
102911,28,2,2.0
102911,83,1,14.0
102912,37,1,3.0
102912,65,1,0.8
102913,34,1,2.45
102914,32,2,3.0
102915,42,2,2.5
102915,79,1,3.75
102916,27,2,3.5
102917,23,2,2.5
102918,41,1,4.25
102918,64,1,0.8
102918,1,1,18.0
102919,43,2,3.0
102919,76,1,3.5
102920,25,1,2.2
102921,71,1,3.75
102922,60,1,3.75
102923,36,1,3.75
102924,24,1,3.0
102925,54,2,2.5
102926,35,2,3.1
102927,35,2,3.1
102928,55,2,4.0
102929,54,2,2.5
102930,32,1,3.0
102931,57,2,3.1
102931,5,1,15.0
102932,30,2,3.0
102933,87,2,3.0
102934,35,2,3.1
102934,17,1,9.5
102935,39,1,4.25
102935,10,1,10.0
102936,60,1,3.75
102937,59,1,4.5
102938,29,1,2.5
102939,51,2,3.0
102940,49,2,3.0
102941,47,1,3.0
102941,71,1,3.75
102942,61,1,4.75
102943,57,1,3.1
102943,70,1,3.25
102944,36,1,3.75
102945,60,1,3.75
102945,78,1,4.5
102946,29,1,2.5
102947,46,1,2.5
102948,28,2,2.0
102949,42,2,2.5
102949,78,1,4.5
102950,59,2,4.5
102951,43,1,3.0
102952,32,2,3.0
102953,44,1,2.5
102954,36,1,3.75
102954,71,1,3.75
102955,32,1,3.0
102955,70,1,3.25
102956,46,1,2.5
102956,75,1,3.5
102957,87,1,3.0
102958,33,2,3.5
102959,55,2,4.0
102960,59,1,4.5
102960,73,1,3.75
102961,36,2,3.75
102962,53,1,3.0
102962,75,1,3.5
102963,26,2,3.0
102964,39,2,4.25
102964,63,1,0.8
102965,29,1,2.5
102966,40,2,3.75
102966,63,1,0.8
102967,27,1,3.5
102968,37,1,3.0
102968,84,1,0.8
102969,61,1,4.75
102970,33,1,3.5
102971,87,1,3.0
102972,23,1,2.5
102972,74,1,3.5
102973,28,1,2.0
102974,59,1,4.5
102974,78,1,4.5
102975,44,1,2.5
102976,38,2,3.75
102976,63,2,0.8
102977,48,1,2.5
102977,71,1,3.75
102978,51,2,3.0
102979,28,1,2.0
102980,47,2,3.0
102981,39,2,4.25
102981,65,1,0.8
102981,77,1,3.0
102981,82,1,12.0
102982,60,2,3.75
102983,26,1,3.0
102984,48,2,2.5
102985,58,1,3.5
102986,50,2,2.5
102987,35,2,3.1
102988,26,1,3.0
102989,58,1,3.5
102990,31,1,2.2
102991,31,1,2.2
102992,23,1,2.5
102992,70,1,3.25
102993,31,1,2.2
102994,22,2,2.0
102994,79,1,3.75
102995,45,2,3.0
102996,50,2,2.5
102996,69,1,3.25
102997,54,1,2.5
102998,41,2,4.25
102998,64,1,0.8
102999,60,1,3.75
103000,57,1,3.1
103001,31,2,2.2
103002,32,2,3.0
103003,37,1,3.0
103003,70,1,3.25
103004,87,1,2.1
103004,72,1,3.25
103005,28,1,2.0
103006,41,2,4.25
103006,84,2,0.8
103007,32,1,3.0
103008,23,1,2.5
103008,69,1,3.25
103009,61,1,4.75
103009,70,1,3.25
103010,50,1,2.5
103011,50,2,2.5
103012,60,2,3.75
103013,27,2,3.5
103014,49,1,3.0
103015,41,2,4.25
103015,63,1,0.8
103016,39,1,4.25
103016,69,1,3.25
103017,36,2,3.75
103018,33,2,3.5
103019,42,1,2.5
103020,55,2,4.0
103021,31,2,2.2
103021,83,1,14.0
103022,52,2,2.5
103022,78,1,4.5
103023,48,1,2.5
103024,60,1,3.75
103025,32,1,3.0
103026,52,1,2.5
103027,27,2,3.5
103027,72,1,3.25
103028,56,1,2.55
103029,52,2,2.5
103029,12,1,8.95
103030,44,2,2.5
103031,35,2,3.1
103032,27,1,3.5
103033,26,2,3.0
103034,38,1,3.75
103034,65,2,0.8
103035,23,2,2.5
103036,55,2,4.0
103037,54,1,2.5
103038,44,1,2.5
103039,56,1,2.55
103040,48,1,2.5
103041,56,2,2.55
103042,37,2,3.0
103042,63,1,0.8
103042,16,1,8.95
103043,27,2,3.5
103044,47,2,3.0
103045,31,2,2.2
103046,35,2,3.1
103046,69,1,3.25
103047,25,2,2.2
103048,60,1,3.75
103049,51,2,3.0
103050,22,1,2.0
103051,59,2,4.5
103052,34,2,2.45
103052,79,1,3.75
103053,50,1,2.5
103053,77,1,3.0
103054,24,2,3.0
103054,17,1,9.5
103055,43,2,3.0
103056,48,1,2.5
103057,49,2,3.0
103058,61,2,4.75
103059,26,1,3.0
103060,59,2,4.5
103061,24,1,3.0
103062,53,1,3.0
103063,32,1,3.0
103064,42,2,2.5
103065,28,2,2.0
103066,87,1,3.0
103067,41,1,4.25
103067,84,2,0.8
103068,26,1,3.0
103068,76,1,3.5
103069,42,2,2.5
103070,47,2,3.0
103071,87,2,3.0
103072,51,2,3.0
103073,39,2,4.25
103073,63,1,0.8
103074,41,2,4.25
103074,64,1,0.8
103075,30,2,3.0
103076,58,1,3.5
103077,44,1,2.5
103077,70,1,3.25
103078,56,2,2.55
103079,28,2,2.0
103080,55,2,4.0
103081,46,2,2.5
103082,41,3,4.25
103082,84,2,0.8
103083,47,1,3.0
103084,22,2,2.0
103085,30,1,3.0
103086,56,1,2.55
103087,27,1,3.5
103088,57,2,3.1
103088,13,1,8.95
103089,53,2,3.0
103089,83,1,14.0
103090,23,2,2.5
103091,57,2,3.1
103091,75,1,3.5
103092,23,1,2.5
103093,46,2,2.5
103093,69,1,3.25
103094,54,2,2.5
103094,83,1,14.0
103095,46,1,2.5
103096,60,2,3.75
103097,24,2,3.0
103097,70,1,3.25
103098,31,2,2.2
103098,73,1,3.75
103099,51,2,3.0
103100,35,1,3.1
103101,55,2,4.0
103102,35,2,3.1
103103,48,2,2.5
103104,25,2,2.2
103105,28,2,2.0
103106,35,2,3.1
103106,79,1,3.75
103107,71,1,3.75
103107,71,1,3.75
103108,46,1,2.5
103109,32,1,3.0
103110,42,1,2.5
103111,31,2,2.2
103112,44,2,2.5
103113,87,1,3.0
103114,53,1,3.0
103114,70,1,3.25
103115,29,2,2.5
103116,24,1,3.0
103117,39,1,4.25
103117,63,1,0.8
103118,45,2,3.0
103119,41,1,4.25
103119,63,2,0.8
103120,37,1,3.0
103120,65,1,0.8
103120,69,1,3.25
103121,37,1,3.0
103122,54,2,2.5
103123,55,2,4.0
103124,54,2,2.5
103125,56,1,2.55
103126,38,2,3.75
103126,84,2,0.8
103127,59,2,4.5
103128,23,1,2.5
103129,32,1,3.0
103130,29,2,2.5
103131,53,1,3.0
103132,25,2,2.2
103132,6,1,21.0
103133,43,2,3.0
103134,48,2,2.5
103135,60,1,3.75
103135,75,1,3.5
103136,44,2,2.5
103137,35,2,3.1
103137,76,1,3.5
103138,25,2,2.2
103139,39,1,4.25
103139,65,2,0.8
103140,38,2,3.75
103140,63,2,0.8
103140,77,1,3.0
103141,55,2,4.0
103141,78,1,4.5
103142,28,1,2.0
103143,38,3,3.75
103143,84,2,0.8
103143,74,1,3.5
103144,25,2,2.2
103145,57,1,3.1
103145,78,1,4.5
103146,30,2,3.0
103147,87,2,3.0
103147,72,1,3.25
103147,21,1,13.33
103148,52,1,2.5
103149,33,1,3.5
103150,50,1,2.5
103151,34,2,2.45
103151,74,1,3.5
103152,56,1,2.55
103152,69,1,3.25
103153,41,2,4.25
103153,63,2,0.8
103154,30,2,3.0
103154,72,1,3.25
103155,32,1,3.0
103155,3,1,14.75
103156,53,1,3.0
103157,57,1,3.1
103158,26,1,3.0
103159,48,1,2.5
103160,56,2,2.55
103161,23,1,2.5
103161,40,2,3.75
103161,63,1,0.8
103162,33,2,3.5
103163,36,2,3.75
103164,87,1,2.1
103164,72,1,3.25
103165,44,1,2.5
103166,45,1,3.0
103167,23,3,2.5
103168,48,1,2.5
103169,50,1,2.5
103170,49,1,3.0
103171,46,1,2.5
103172,44,2,2.5
103172,74,1,3.5
103173,35,1,3.1
103173,11,1,8.95
103174,55,2,4.0
103175,48,2,2.5
103176,34,1,2.45
103177,61,2,4.75
103178,49,1,3.0
103179,39,2,4.25
103179,84,2,0.8
103180,48,3,2.5
103180,79,1,3.75
103180,3,1,14.75
103181,44,2,2.5
103182,37,2,3.0
103182,64,1,0.8
103183,34,1,2.45
103184,44,2,2.5
103185,57,1,3.1
103186,38,1,3.75
103187,22,2,2.0
103188,58,2,3.5
103189,36,1,3.75
103190,25,2,2.2
103191,26,1,3.0
103192,34,1,2.45
103193,58,2,3.5
103194,40,1,3.75
103194,63,1,0.8
103195,55,1,4.0
103195,71,1,3.75
103196,31,2,2.2
103197,39,2,4.25
103197,63,2,0.8
103198,55,1,4.0
103199,46,1,2.5
103200,47,1,3.0
103201,54,2,2.5
103202,42,1,2.5
103203,32,1,3.0
103204,46,2,2.5
103205,24,2,3.0
103205,73,1,3.75
103206,29,1,2.5
103206,69,1,3.25
103207,87,2,3.0
103207,73,1,3.75
103208,46,1,2.5
103209,24,2,3.0
103210,31,1,2.2
103211,32,1,3.0
103211,74,1,3.5
103212,61,2,4.75
103213,22,1,2.0
103213,13,1,8.95
103214,25,2,2.2
103214,74,1,3.5
103215,49,1,3.0
103216,23,2,2.5
103217,36,1,3.75
103217,69,1,3.25
103218,46,2,2.5
103219,61,1,4.75
103220,40,1,3.75
103220,63,1,0.8
103221,39,2,4.25
103221,84,2,0.8
103222,22,1,2.0
103223,51,1,3.0
103224,33,2,3.5
103225,24,2,3.0
103226,61,2,4.75
103226,70,1,3.25
103227,54,2,2.5
103228,53,1,3.0
103229,26,2,3.0
103229,69,1,3.25
103230,56,2,2.55
103231,48,1,2.5
103231,71,1,3.75
103232,57,1,3.1
103233,54,1,2.5
103234,38,1,3.75
103234,84,2,0.8
103234,74,1,3.5
103234,9,1,22.5
103235,44,2,2.5
103236,61,1,4.75
103237,58,1,3.5
103238,51,1,3.0
103239,47,2,3.0
103240,22,1,2.0
103241,56,1,2.55
103242,87,1,3.0
103243,53,2,3.0
103244,48,1,2.5
103245,41,1,4.25
103245,78,1,4.5
103246,61,1,4.75
103247,58,1,3.5
103248,38,1,3.75
103248,65,2,0.8
103249,47,2,3.0
103250,50,2,2.5
103250,74,1,3.5
103251,47,1,3.0
103252,51,1,3.0
103253,37,1,3.0
103253,16,1,8.95
103254,25,1,2.2
103255,32,2,3.0
103256,51,1,3.0
103257,24,2,3.0
103257,2,1,18.0
103258,33,2,3.5
103259,24,1,3.0
103259,16,1,8.95
103259,44,2,2.5
103260,31,1,2.2
103261,61,1,4.75
103262,50,2,2.5
103263,52,1,2.5
103263,75,1,3.5
103264,61,1,4.75
103265,23,2,2.5
103266,46,2,2.5
103267,32,1,3.0
103267,79,1,3.75
103268,23,1,2.5
103269,58,1,3.5
103270,55,1,4.0
103271,49,1,3.0
103272,75,1,3.5
103273,28,2,2.0
103273,75,1,3.5
103274,37,1,3.0
103274,69,1,3.25
103275,54,2,2.5
103276,27,1,3.5
103277,43,2,3.0
103277,78,1,4.5
103278,32,2,3.0
103278,79,1,3.75
103279,25,1,2.2
103280,43,1,3.0
103280,79,1,3.75
103281,42,1,2.5
103281,72,1,3.25
103282,51,1,3.0
103282,79,1,3.75
103283,46,2,2.5
103284,23,1,2.5
103284,46,1,2.5
103285,25,2,2.2
103286,44,1,2.5
103286,77,1,3.0
103287,54,1,2.5
103288,50,2,2.5
103289,23,1,2.5
103290,36,2,3.75
103291,23,1,2.5
103291,73,1,3.75
103292,49,2,3.0
103292,77,1,3.0
103293,42,1,2.5
103294,25,1,2.2
103295,47,2,3.0
103295,74,1,3.5
103296,49,2,3.0
103296,12,1,8.95
103297,41,2,4.25
103297,65,1,0.8
103298,49,2,3.0
103299,57,1,3.1
103300,39,2,4.25
103300,63,1,0.8
103301,23,2,2.5
103302,30,2,3.0
103302,73,1,3.75
103303,32,1,3.0
103304,48,1,2.5
103305,30,1,3.0
103305,71,1,3.75
103306,56,1,2.55
103307,43,1,3.0
103308,32,2,3.0
103308,70,1,3.25
103309,54,1,2.5
103310,27,1,3.5
103311,53,2,3.0
103312,61,1,4.75
103313,36,1,3.75
103314,23,2,2.5
103314,78,1,4.5
103315,32,1,3.0
103315,69,1,3.25
103316,60,2,3.75
103317,60,1,3.75
103318,50,2,2.5
103319,87,1,2.1
103319,79,1,3.75
103319,72,1,3.25
103320,53,2,3.0
103321,36,1,3.75
103322,49,1,3.0
103323,44,2,2.5
103324,23,2,2.5
103325,58,2,3.5
103326,52,1,2.5
103327,54,1,2.5
103328,51,2,3.0
103328,78,1,4.5
103329,57,1,3.1
103330,57,1,3.1
103331,34,1,2.45
103331,78,1,4.5
103332,44,2,2.5
103332,78,1,4.5
103333,31,1,2.2
103333,79,1,3.75
103334,71,1,3.75
103335,33,1,3.5
103336,57,1,3.1
103337,26,1,3.0
103338,53,1,3.0
103339,55,1,4.0
103340,60,1,3.75
103341,25,2,2.2
103342,23,1,2.5
103343,29,2,2.5
103344,52,1,2.5
103345,42,1,2.5
103346,59,1,4.5
103346,72,1,3.25
103347,56,1,2.55
103347,8,1,45.0
103348,49,1,3.0
103349,87,1,2.1
103349,72,1,3.25
103350,53,1,3.0
103351,28,1,2.0
103352,33,2,3.5
103352,76,1,3.5
103353,46,1,2.5
103354,60,2,3.75
103355,47,2,3.0
103356,41,2,4.25
103356,84,2,0.8
103356,79,1,3.75
103357,37,1,3.0
103357,63,1,0.8
103358,48,1,2.5
103359,37,2,3.0
103359,64,2,0.8
103360,24,1,3.0
103361,38,2,3.75
103361,65,1,0.8
103361,15,1,9.25
103362,41,2,4.25
103363,56,2,2.55
103363,69,1,3.25
103364,35,1,3.1
103364,78,1,4.5
103364,8,1,45.0
103365,26,2,3.0
103366,59,1,4.5
103366,69,1,3.25
103367,36,2,3.75
103367,79,1,3.75
103368,59,2,4.5
103369,25,2,2.2
103370,31,1,2.2
103371,29,1,2.5
103371,75,1,3.5
103372,27,2,3.5
103372,4,1,20.45
103373,42,2,2.5
103373,72,1,3.25
103374,26,2,3.0
103375,29,2,2.5
103376,32,2,3.0
103377,23,1,2.5
103378,38,1,3.75
103378,84,2,0.8
103378,74,1,3.5
103379,32,2,3.0
103380,47,1,3.0
103380,78,1,4.5
103381,40,2,3.75
103382,55,1,4.0
103383,41,1,4.25
103383,63,1,0.8
103384,60,2,3.75
103385,41,1,4.25
103385,63,1,0.8
103386,59,2,4.5
103387,54,2,2.5
103388,55,2,4.0
103389,56,1,2.55
103390,38,2,3.75
103390,63,1,0.8
103391,60,2,3.75
103392,54,1,2.5
103393,28,1,2.0
103394,55,1,4.0
103395,38,2,3.75
103395,65,2,0.8
103395,5,1,15.0
103396,71,1,3.75
103396,71,1,3.75
103397,47,1,3.0
103397,73,1,3.75
103398,31,2,2.2
103399,51,2,3.0
103400,50,1,2.5
103401,49,2,3.0
103402,29,1,2.5
103403,49,1,3.0
103404,23,1,2.5
103405,37,1,3.0
103405,63,2,0.8
103406,52,2,2.5
103407,52,2,2.5
103408,44,1,2.5
103408,75,1,3.5
103409,31,2,2.2
103409,74,1,3.5
103410,49,1,3.0
103411,23,1,2.5
103411,71,1,3.75
103412,30,2,3.0
103412,69,1,3.25
103413,24,2,3.0
103413,73,1,3.75
103414,33,1,3.5
103415,28,2,2.0
103415,70,1,3.25
103416,47,1,3.0
103417,61,1,4.75
103418,48,2,2.5
103419,40,2,3.75
103419,63,1,0.8
103419,70,1,3.25
103420,51,1,3.0
103421,87,1,2.1
103421,72,1,3.25
103422,55,2,4.0
103423,37,1,3.0
103423,65,2,0.8
103424,55,1,4.0
103425,42,2,2.5
103426,52,2,2.5
103427,37,1,3.0
103427,65,2,0.8
103428,46,2,2.5
103428,69,1,3.25
103429,44,2,2.5
103430,31,2,2.2
103431,39,1,4.25
103431,63,2,0.8
103432,37,1,3.0
103432,84,2,0.8
103433,29,1,2.5
103434,87,2,3.0
103435,35,1,3.1
103436,42,1,2.5
103437,54,2,2.5
103438,32,1,3.0
103439,30,1,3.0
103440,24,2,3.0
103441,54,1,2.5
103442,37,1,3.0
103442,64,2,0.8
103443,33,1,3.5
103444,40,1,3.75
103444,84,1,0.8
103444,70,1,3.25
103445,24,1,3.0
103445,78,1,4.5
103446,23,2,2.5
103446,1,1,18.0
103447,51,1,3.0
103448,36,1,3.75
103449,50,1,2.5
103449,71,1,3.75
103450,49,2,3.0
103451,44,2,2.5
103451,69,1,3.25
103452,25,2,2.2
103453,27,1,3.5
103454,41,1,4.25
103454,84,1,0.8
103455,61,1,4.75
103456,55,2,4.0
103457,44,1,2.5
103458,36,1,3.75
103458,71,1,3.75
103459,28,1,2.0
103459,79,1,3.75
103460,87,1,2.1
103460,72,1,3.25
103461,29,1,2.5
103462,60,1,3.75
103462,75,1,3.5
103463,57,2,3.1
103464,42,1,2.5
103464,79,1,3.75
103465,48,1,2.5
103465,77,1,3.0
103466,24,1,3.0
103466,6,1,21.0
103467,59,2,4.5
103467,69,1,3.25
103468,45,1,3.0
103469,48,1,2.5
103470,38,2,3.75
103470,65,2,0.8
103471,28,2,2.0
103472,50,1,2.5
103473,29,1,2.5
103474,46,1,2.5
103474,83,1,14.0
103475,27,2,3.5
103476,50,2,2.5
103476,78,1,4.5
103477,52,1,2.5
103478,87,1,3.0
103479,30,1,3.0
103479,74,1,3.5
103480,55,1,4.0
103481,37,1,3.0
103481,64,2,0.8
103482,42,2,2.5
103483,32,2,3.0
103484,43,2,3.0
103484,77,1,3.0
103485,43,2,3.0
103486,48,1,2.5
103486,74,1,3.5
103487,25,2,2.2
103488,55,1,4.0
103489,39,1,4.25
103489,65,1,0.8
103489,11,1,8.95
103490,53,1,3.0
103491,32,2,3.0
103492,36,1,3.75
103492,70,1,3.25
103493,53,2,3.0
103494,24,1,3.0
